generation,rateshifts,jumps,rootstate,jumpvariance
1858000,0,1,-1.80264,5
1859000,2,2,-1.2758,5
1860000,1,1,-0.487971,5
1861000,0,2,-0.238232,5
1862000,0,1,-0.763883,5
1863000,0,1,-1.38571,5
1864000,0,2,-0.490107,5
1865000,0,1,1.09978,5
1866000,0,2,-0.757035,5
1867000,0,1,-0.757035,5
1868000,1,1,0.126385,5
1869000,0,1,-0.0887427,5
1870000,0,1,1.3416,5
1871000,0,1,1.56853,5
1872000,0,1,3.22922,5
1873000,0,1,-0.20843,5
1874000,0,1,-0.0663869,5
1875000,1,1,0.0266542,5
1876000,1,1,-1.14487,5
1877000,0,1,0.527311,5
1878000,0,1,0.34955,5
1879000,0,1,0.736348,5
1880000,0,1,1.18174,5
1881000,0,2,1.12177,5
1882000,0,1,1.22657,5
1883000,0,4,2.00171,5
1884000,1,1,-0.372358,5
1885000,1,1,0.645368,5
1886000,0,1,0.645368,5
1887000,0,1,0.920007,5
1888000,0,1,-0.090768,5
1889000,1,1,0.795669,5
1890000,0,1,0.795669,5
1891000,1,2,-0.188855,5
1892000,0,1,-0.282162,5
1893000,1,1,0.0352584,5
1894000,0,2,0.656599,5
1895000,0,1,-0.948602,5
1896000,0,1,-0.553805,5
1897000,0,1,0.312516,5
1898000,0,2,0.881604,5
1899000,1,1,-0.274598,5
1900000,0,2,1.0682,5
1901000,0,1,0.29138,5
1902000,0,2,-0.505344,5
1903000,0,1,0.995528,5
1904000,0,1,0.860273,5
1905000,0,1,-0.758588,5
1906000,0,1,-0.58076,5
1907000,0,1,-0.209711,5
1908000,0,1,2.18499,5
1909000,1,1,-1.30997,5
1910000,0,1,-0.409059,5
1911000,0,1,0.811468,5
1912000,0,1,1.85688,5
1913000,0,1,-1.41993,5
1914000,0,1,-1.92589,5
1915000,0,1,-1.15171,5
1916000,0,2,-1.15171,5
1917000,1,2,-1.00974,5
1918000,0,2,-2.64115,5
1919000,0,2,-1.3847,5
1920000,0,1,1.12115,5
1921000,0,1,0.244005,5
1922000,0,2,3.20407,5
1923000,0,1,0.607619,5
1924000,0,1,1.87812,5
1925000,0,1,0.253821,5
1926000,0,1,0.561618,5
1927000,0,2,0.298758,5
1928000,0,2,0.860393,5
1929000,0,1,1.82892,5
1930000,0,1,2.52196,5
1931000,0,1,1.40563,5
1932000,0,1,1.48343,5
1933000,0,1,-1.09079,5
1934000,0,2,1.93745,5
1935000,0,1,1.63035,5
1936000,0,1,2.30114,5
1937000,1,1,0.7061,5
1938000,0,1,0.0635051,5
1939000,0,1,-0.0245998,5
1940000,0,1,-0.897149,5
1941000,0,1,-1.06407,5
1942000,0,1,-0.0513411,5
1943000,0,1,0.254484,5
1944000,1,1,-1.11698,5
1945000,0,1,-0.362101,5
1946000,1,1,-0.362101,5
1947000,0,1,0.235287,5
1948000,0,2,1.46724,5
1949000,2,1,0.102573,5
1950000,0,3,0.223974,5
1951000,1,2,-0.378304,5
1952000,0,1,-0.378304,5
1953000,0,2,2.0265,5
1954000,0,1,-1.32654,5
1955000,2,1,-2.09632,5
1956000,0,2,-0.652647,5
1957000,1,1,-1.19601,5
1958000,0,2,-0.697994,5
1959000,0,4,0.207831,5
1960000,0,1,-0.666653,5
1961000,0,1,0.586406,5
1962000,1,1,0.528491,5
1963000,0,1,-0.408019,5
1964000,0,1,-1.36237,5
1965000,0,1,1.33665,5
1966000,1,1,0.657316,5
1967000,0,1,0.21033,5
1968000,0,1,-1.28301,5
1969000,0,1,0.659053,5
1970000,0,2,-1.85832,5
1971000,0,1,0.918199,5
1972000,0,1,1.42408,5
1973000,0,1,1.42408,5
1974000,0,1,0.954946,5
1975000,0,2,1.74342,5
1976000,0,1,2.36481,5
1977000,2,1,2.44617,5
1978000,0,3,2.44617,5
1979000,0,1,-0.621837,5
1980000,0,1,0.842297,5
1981000,0,1,1.86059,5
1982000,0,1,1.48712,5
1983000,0,1,1.79091,5
1984000,1,1,1.92996,5
1985000,0,1,2.52086,5
1986000,0,2,0.994268,5
1987000,0,1,2.81335,5
1988000,0,1,2.29115,5
1989000,0,1,-1.65971,5
1990000,0,1,1.19268,5
1991000,0,2,2.74818,5
1992000,0,1,-0.77235,5
1993000,0,1,-0.221006,5
1994000,1,1,3.61348,5
1995000,0,1,1.25916,5
1996000,0,1,2.39781,5
1997000,0,1,1.09592,5
1998000,0,1,1.34396,5
1999000,0,1,-1.1911,5
2000000,0,1,-1.1911,5
2001000,0,1,-1.1911,5
2002000,0,1,-2.25979,5
2003000,0,2,1.14647,5
2004000,0,1,-1.01946,5
2005000,0,1,0.335545,5
2006000,0,1,1.57432,5
2007000,0,1,0.685003,5
2008000,0,1,1.93146,5
2009000,2,1,0.00734542,5
2010000,0,1,-0.886044,5
2011000,0,1,0.892671,5
2012000,0,1,-0.522491,5
2013000,0,1,1.39477,5
2014000,0,1,0.645783,5
2015000,0,1,-0.510502,5
2016000,0,2,0.157033,5
2017000,0,2,2.12915,5
2018000,0,1,0.82571,5
2019000,0,1,2.39496,5
2020000,0,1,1.15777,5
2021000,0,1,1.59501,5
2022000,0,1,1.65273,5
2023000,0,1,0.569812,5
2024000,0,1,1.08808,5
2025000,0,1,0.709075,5
2026000,0,1,0.10046,5
2027000,0,1,1.27333,5
2028000,0,3,1.31123,5
2029000,0,1,1.62351,5
2030000,0,2,0.210506,5
2031000,1,1,-0.707437,5
2032000,0,1,-0.166766,5
2033000,0,1,-0.117764,5
2034000,1,1,-0.537655,5
2035000,0,1,1.1742,5
2036000,0,1,0.0924829,5
2037000,1,1,-0.243357,5
2038000,1,1,-0.243357,5
2039000,1,1,3.55389,5
2040000,1,2,1.67651,5
2041000,0,1,0.709546,5
2042000,0,1,0.308683,5
2043000,0,1,-0.424161,5
2044000,0,1,1.51889,5
2045000,0,1,-0.509253,5
2046000,0,1,-0.889049,5
2047000,0,1,1.24454,5
2048000,1,1,0.415504,5
2049000,0,1,0.772046,5
2050000,0,2,-0.176327,5
2051000,0,1,-0.877986,5
2052000,0,3,-1.26972,5
2053000,0,2,-0.934167,5
2054000,0,1,1.66218,5
2055000,0,1,2.55977,5
2056000,0,1,3.21635,5
2057000,0,1,2.49275,5
2058000,1,1,2.12013,5
2059000,1,1,2.12013,5
2060000,0,1,0.910347,5
2061000,0,1,0.910347,5
2062000,0,1,3.23266,5
2063000,0,1,1.62994,5
2064000,0,1,1.51051,5
2065000,1,1,0.280245,5
2066000,0,2,0.280245,5
2067000,0,1,1.24728,5
2068000,0,1,1.27153,5
2069000,0,1,3.09589,5
2070000,0,1,1.09739,5
2071000,1,1,-0.850723,5
2072000,1,1,-1.42013,5
2073000,0,1,1.11735,5
2074000,2,1,1.7187,5
2075000,0,1,2.00132,5
2076000,0,2,-1.23276,5
2077000,0,1,1.84954,5
2078000,1,2,1.05594,5
2079000,1,2,0.35757,5
2080000,2,3,1.50624,5
2081000,1,1,-0.417903,5
2082000,0,2,-0.439976,5
2083000,0,1,-0.439976,5
2084000,0,1,2.02519,5
2085000,0,1,-0.903186,5
2086000,0,2,1.04832,5
2087000,0,1,-0.975129,5
2088000,1,1,-2.28118,5
2089000,0,1,-1.2612,5
2090000,0,1,0.428816,5
2091000,0,1,-1.29364,5
2092000,0,1,-2.06313,5
2093000,0,1,-2.42136,5
2094000,0,1,-1.30505,5
2095000,0,2,1.55095,5
2096000,0,1,-1.89647,5
2097000,0,2,-1.6649,5
2098000,0,1,-1.6649,5
2099000,0,1,-5.36988,5
2100000,0,2,-0.663372,5
2101000,0,1,-4.21405,5
2102000,0,2,-4.43828,5
2103000,0,1,-0.767679,5
2104000,0,1,-0.204522,5
2105000,1,1,-0.526044,5
2106000,0,1,-1.03012,5
2107000,0,1,-2.30547,5
2108000,0,1,-2.68024,5
2109000,1,1,-0.142383,5
2110000,0,1,2.53035,5
2111000,0,1,1.13994,5
2112000,0,1,1.24958,5
2113000,0,1,2.78975,5
2114000,0,1,2.32135,5
2115000,1,1,1.75035,5
2116000,0,1,0.116677,5
2117000,0,3,0.116677,5
2118000,1,1,-1.17796,5
2119000,0,1,-1.17852,5
2120000,0,1,-0.430013,5
2121000,0,2,0.634424,5
2122000,0,1,0.541071,5
2123000,0,1,-1.38431,5
2124000,0,1,-1.24609,5
2125000,0,1,0.462465,5
2126000,0,2,-0.685296,5
2127000,0,1,2.742,5
2128000,0,2,0.234538,5
2129000,0,1,-0.867648,5
2130000,0,1,3.5151,5
2131000,0,1,0.151787,5
2132000,0,1,-0.048112,5
2133000,0,1,1.20921,5
2134000,0,2,3.4243,5
2135000,1,1,2.68748,5
2136000,0,2,2.68173,5
2137000,0,2,1.13276,5
2138000,0,2,0.569616,5
2139000,1,1,0.713475,5
2140000,0,1,-2.23107,5
2141000,0,1,-1.99425,5
2142000,0,1,-0.585916,5
2143000,0,1,-1.07937,5
2144000,0,1,-2.7997,5
2145000,0,1,0.73185,5
2146000,0,1,-1.74818,5
2147000,1,1,-4.41108,5
2148000,0,1,-1.71173,5
2149000,0,1,-2.03787,5
2150000,0,1,-1.75137,5
2151000,0,1,0.81165,5
2152000,0,1,1.82862,5
2153000,0,1,-0.418787,5
2154000,0,1,-0.130986,5
2155000,1,1,-2.6835,5
2156000,1,1,-1.41806,5
2157000,0,1,-2.24876,5
2158000,0,1,-2.35024,5
2159000,0,1,-1.60482,5
2160000,0,1,-1.23421,5
2161000,0,1,1.99058,5
2162000,1,3,-0.0171246,5
2163000,0,1,2.04351,5
2164000,0,1,1.5164,5
2165000,1,1,-0.659373,5
2166000,1,1,-1.91546,5
2167000,0,1,0.481738,5
2168000,0,1,-0.128706,5
2169000,0,2,-0.788436,5
2170000,0,1,-1.0665,5
2171000,1,2,3.19627,5
2172000,0,1,3.79706,5
2173000,0,1,0.00548942,5
2174000,0,1,1.71871,5
2175000,0,1,2.47029,5
2176000,0,1,-0.0688574,5
2177000,0,1,1.24305,5
2178000,2,2,3.15838,5
2179000,0,1,0.865194,5
2180000,0,1,1.77606,5
2181000,0,1,0.338348,5
2182000,0,2,-1.41615,5
2183000,0,1,0.242428,5
2184000,0,1,0.225588,5
2185000,1,2,2.29851,5
2186000,1,2,-0.188592,5
2187000,2,1,2.78687,5
2188000,0,2,-1.71209,5
2189000,0,1,0.97382,5
2190000,0,1,-3.59718,5
2191000,1,1,-1.92404,5
2192000,0,1,-2.72663,5
2193000,0,1,-0.665303,5
2194000,0,1,-0.417127,5
2195000,0,2,-1.64031,5
2196000,0,1,-2.49955,5
2197000,0,1,-1.60601,5
2198000,3,1,-1.48346,5
2199000,0,1,-0.373708,5
2200000,1,1,1.42863,5
2201000,0,1,1.12985,5
2202000,0,1,-0.671923,5
2203000,0,1,0.367213,5
2204000,0,1,-1.31508,5
2205000,0,1,-2.33396,5
2206000,0,1,1.9547,5
2207000,0,1,1.80391,5
2208000,1,1,2.56365,5
2209000,0,1,-1.29897,5
2210000,0,1,-0.583271,5
2211000,0,1,0.174971,5
2212000,0,1,0.177643,5
2213000,0,1,-0.593068,5
2214000,0,1,0.0558818,5
2215000,0,2,-0.920701,5
2216000,0,1,-0.920701,5
2217000,0,1,-1.53321,5
2218000,1,3,0.340808,5
2219000,0,2,0.304721,5
2220000,0,3,-0.642934,5
2221000,0,1,1.02778,5
2222000,0,1,0.56722,5
2223000,0,1,-0.318841,5
2224000,1,2,0.674474,5
2225000,0,1,0.2027,5
2226000,1,1,0.0403857,5
2227000,1,1,-0.148798,5
2228000,0,1,-1.07045,5
2229000,0,3,-0.372527,5
2230000,0,1,1.56034,5
2231000,1,1,2.16578,5
2232000,1,3,0.639941,5
2233000,0,1,1.12635,5
2234000,0,1,1.41741,5
2235000,0,3,0.986949,5
2236000,0,2,2.39926,5
2237000,1,1,1.24973,5
2238000,0,1,0.610118,5
2239000,0,2,-0.335727,5
2240000,0,1,-1.88341,5
2241000,0,2,0.213151,5
2242000,0,1,3.01194,5
2243000,0,1,1.75528,5
2244000,0,1,2.85846,5
2245000,0,1,2.83865,5
2246000,0,2,2.83865,5
2247000,0,1,2.34322,5
2248000,0,1,1.71554,5
2249000,0,1,3.36991,5
2250000,0,1,2.25497,5
2251000,1,2,1.60559,5
2252000,0,1,1.60559,5
2253000,0,1,0.451405,5
2254000,0,1,2.59018,5
2255000,0,1,-1.44251,5
2256000,0,2,-0.746585,5
2257000,0,1,-0.25479,5
2258000,0,1,-0.702077,5
2259000,0,1,-1.2642,5
2260000,0,1,1.14471,5
2261000,1,1,1.58957,5
2262000,1,1,0.0405241,5
2263000,0,2,-0.83274,5
2264000,1,1,0.863275,5
2265000,0,1,1.38356,5
2266000,0,1,0.7735,5
2267000,0,1,2.73256,5
2268000,0,1,1.93425,5
2269000,1,1,0.918804,5
2270000,0,1,-0.0934457,5
2271000,0,1,3.43878,5
2272000,0,1,2.85096,5
2273000,0,1,1.79117,5
2274000,0,1,-1.70312,5
2275000,0,2,0.159493,5
2276000,0,1,0.159493,5
2277000,0,1,-4.15519,5
2278000,1,1,-0.349958,5
2279000,0,1,-1.36361,5
2280000,0,1,2.17249,5
2281000,0,1,1.84369,5
2282000,0,1,0.826187,5
2283000,0,1,-1.26018,5
2284000,0,1,-0.664277,5
2285000,0,2,-2.47475,5
2286000,0,1,0.773758,5
2287000,0,1,1.55556,5
2288000,0,1,2.17889,5
2289000,1,2,1.26134,5
2290000,0,2,1.26611,5
2291000,1,1,0.580945,5
2292000,0,1,3.24066,5
2293000,0,1,2.46839,5
2294000,0,1,1.84555,5
2295000,0,2,2.98835,5
2296000,0,1,0.788991,5
2297000,0,2,1.63087,5
2298000,0,1,1.82452,5
2299000,1,1,-1.36314,5
2300000,0,1,-1.48618,5
2301000,1,1,0.50918,5
2302000,0,1,0.101526,5
2303000,0,1,2.21096,5
2304000,0,2,2.77173,5
2305000,0,1,2.1191,5
2306000,0,1,0.331388,5
2307000,0,1,-1.0052,5
2308000,0,1,0.739005,5
2309000,1,1,-0.409559,5
2310000,1,1,-1.17419,5
2311000,1,1,-0.868702,5
2312000,0,2,-0.026136,5
2313000,0,1,-1.21663,5
2314000,0,1,3.40929,5
2315000,1,1,0.646214,5
2316000,0,1,0.80112,5
2317000,0,1,1.1106,5
2318000,1,2,1.1106,5
2319000,0,1,-1.80013,5
2320000,0,1,1.89811,5
2321000,0,2,-0.359153,5
2322000,0,1,-2.31497,5
2323000,0,1,-1.34206,5
2324000,0,1,-1.34206,5
2325000,0,1,-1.10753,5
2326000,0,1,3.50592,5
2327000,0,1,2.66419,5
2328000,0,2,2.92605,5
2329000,1,1,-0.0625214,5
2330000,0,1,2.97636,5
2331000,2,2,0.738448,5
2332000,2,1,-0.481915,5
2333000,0,1,0.261496,5
2334000,0,1,2.57668,5
2335000,0,1,1.40363,5
2336000,0,1,-0.426038,5
2337000,0,1,-0.426038,5
2338000,0,1,-1.98774,5
2339000,0,1,-2.30428,5
2340000,0,1,-1.97428,5
2341000,0,2,0.307664,5
2342000,0,1,0.60084,5
2343000,0,1,-0.676386,5
2344000,0,1,0.454765,5
2345000,0,1,-2.73656,5
2346000,0,1,-0.474007,5
2347000,0,2,-1.46333,5
2348000,0,2,-1.68597,5
2349000,0,1,-0.68788,5
2350000,0,1,-2.32194,5
2351000,0,1,-1.10217,5
2352000,0,1,-0.891305,5
2353000,0,1,-0.588398,5
2354000,0,1,-0.633951,5
2355000,0,1,1.11073,5
2356000,0,1,0.615125,5
2357000,2,1,-0.174878,5
2358000,0,1,-1.64721,5
2359000,0,1,-1.97787,5
2360000,0,2,1.63569,5
2361000,0,1,0.463227,5
2362000,0,1,-0.00761814,5
2363000,0,1,0.901039,5
2364000,0,1,0.561368,5
2365000,0,1,0.561368,5
2366000,0,1,-2.12813,5
2367000,0,1,-1.34809,5
2368000,0,1,-2.31563,5
2369000,1,2,-1.65372,5
2370000,0,1,0.436542,5
2371000,2,1,-1.48511,5
2372000,0,1,-4.31607,5
2373000,0,1,-0.571018,5
2374000,0,1,2.12933,5
2375000,0,1,0.764716,5
2376000,0,1,-2.43232,5
2377000,0,1,0.0108599,5
2378000,0,1,-2.85492,5
2379000,0,1,-0.647752,5
2380000,0,1,5.09488,5
2381000,0,1,-0.511448,5
2382000,0,1,3.04061,5
2383000,0,1,-1.64124,5
2384000,0,1,-1.8084,5
2385000,0,1,-1.50872,5
2386000,0,1,-0.515545,5
2387000,0,1,0.708204,5
2388000,0,1,2.02172,5
2389000,0,1,3.61981,5
2390000,0,1,2.43024,5
2391000,1,1,2.34893,5
2392000,0,1,3.47195,5
2393000,0,1,1.96667,5
2394000,0,1,0.748834,5
2395000,0,1,2.96104,5
2396000,0,1,1.89641,5
2397000,1,2,2.89163,5
2398000,0,1,1.67489,5
2399000,0,1,0.335228,5
2400000,0,1,2.55171,5
2401000,1,1,3.05874,5
2402000,0,1,-1.10088,5
2403000,0,1,2.99297,5
2404000,0,1,-0.227529,5
2405000,0,1,-0.172752,5
2406000,0,1,2.89725,5
2407000,0,1,-0.792884,5
2408000,2,1,-0.160427,5
2409000,0,1,1.65784,5
2410000,0,1,1.11035,5
2411000,1,2,-0.571024,5
2412000,0,1,1.09697,5
2413000,1,1,0.895456,5
2414000,0,2,-1.00961,5
2415000,1,1,2.46911,5
2416000,1,2,1.15663,5
2417000,0,2,-2.62028,5
2418000,0,2,-0.445769,5
2419000,0,1,1.30167,5
2420000,0,1,2.19194,5
2421000,0,1,-0.337564,5
2422000,2,1,1.83495,5
2423000,0,1,-0.181325,5
2424000,0,1,-0.168816,5
2425000,0,1,-2.2503,5
2426000,1,1,-1.92835,5
2427000,0,1,0.00678776,5
2428000,0,1,-0.390393,5
2429000,0,3,0.727697,5
2430000,0,1,-0.877147,5
2431000,0,1,-2.2706,5
2432000,0,1,-1.99946,5
2433000,0,1,0.392498,5
2434000,0,1,-1.57614,5
2435000,1,1,-0.00250383,5
2436000,1,1,0.676455,5
2437000,0,1,-0.639478,5
2438000,0,1,-1.72607,5
2439000,0,1,-0.708916,5
2440000,0,2,1.33955,5
2441000,1,1,1.60168,5
2442000,0,1,2.53019,5
2443000,0,1,3.22478,5
2444000,0,1,1.00823,5
2445000,0,1,1.89099,5
2446000,1,1,-1.66614,5
2447000,1,1,-1.66433,5
2448000,1,1,-2.08307,5
2449000,1,1,-1.23803,5
2450000,0,1,-1.11443,5
2451000,0,2,1.41102,5
2452000,0,1,1.10886,5
2453000,0,3,0.481567,5
2454000,0,1,1.26584,5
2455000,0,1,0.178784,5
2456000,0,1,-0.243697,5
2457000,0,1,-1.79834,5
2458000,0,1,2.33111,5
2459000,0,1,3.00926,5
2460000,0,1,2.7869,5
2461000,0,1,1.4074,5
2462000,0,1,-0.60033,5
2463000,0,1,1.25479,5
2464000,0,2,-2.07251,5
2465000,0,1,-2.2657,5
2466000,0,1,-3.35681,5
2467000,0,1,-2.55518,5
2468000,0,1,0.355266,5
2469000,0,3,-2.64001,5
2470000,1,2,-0.102879,5
2471000,0,1,-1.16953,5
2472000,1,1,1.66811,5
2473000,0,1,-3.19642,5
2474000,0,1,-0.731131,5
2475000,0,1,-0.373383,5
2476000,0,1,-2.0338,5
2477000,0,1,-1.54202,5
2478000,0,1,-1.54202,5
2479000,0,1,1.06569,5
2480000,1,1,1.60693,5
2481000,1,1,1.56749,5
2482000,0,1,0.322308,5
2483000,0,1,2.2888,5
2484000,0,1,4.04342,5
2485000,2,1,-0.168429,5
2486000,0,1,3.33285,5
2487000,0,1,1.84503,5
2488000,0,2,0.133442,5
2489000,0,1,1.58207,5
2490000,0,1,1.47417,5
2491000,0,1,3.27,5
2492000,0,1,1.49512,5
2493000,0,1,-0.0905683,5
2494000,0,2,-0.820921,5
2495000,0,1,0.500631,5
2496000,0,1,-0.836746,5
2497000,0,1,-0.664555,5
2498000,0,1,-0.355516,5
2499000,0,1,-1.20646,5
2500000,2,1,-0.255122,5
2501000,0,2,0.2002,5
2502000,0,1,-1.34445,5
2503000,0,1,-0.331116,5
2504000,1,1,-0.1053,5
2505000,0,2,1.84497,5
2506000,0,1,2.71645,5
2507000,0,1,0.195573,5
2508000,0,1,-1.3788,5
2509000,0,1,-0.918633,5
2510000,1,4,1.11566,5
2511000,0,3,1.58817,5
2512000,0,2,-0.719719,5
2513000,0,2,1.10699,5
2514000,0,1,0.95948,5
2515000,0,1,-4.87735,5
2516000,0,1,-1.34992,5
2517000,0,1,0.0823556,5
2518000,0,1,-2.35631,5
2519000,1,1,-1.51142,5
2520000,0,1,-1.74517,5
2521000,0,1,-6.42065,5
2522000,0,1,-3.66075,5
2523000,0,1,1.18997,5
2524000,0,1,0.711549,5
2525000,0,1,-0.0158063,5
2526000,0,2,-0.0158063,5
2527000,0,1,1.25844,5
2528000,0,1,2.04975,5
2529000,1,4,0.195822,5
2530000,0,1,0.753326,5
2531000,0,1,-0.554267,5
2532000,0,2,-0.332591,5
2533000,1,3,-1.30027,5
2534000,1,1,1.06063,5
2535000,0,2,1.31027,5
2536000,0,1,-0.528198,5
2537000,0,1,2.28115,5
2538000,1,1,2.08513,5
2539000,0,1,0.558303,5
2540000,0,1,1.05001,5
2541000,0,1,1.06391,5
2542000,0,1,-1.75492,5
2543000,0,1,-0.0805435,5
2544000,0,1,-0.0805435,5
2545000,0,1,0.247604,5
2546000,0,1,0.169768,5
2547000,0,1,-1.07437,5
2548000,0,1,0.197292,5
2549000,0,1,0.197292,5
2550000,0,1,-0.470529,5
2551000,0,1,-1.70279,5
2552000,2,1,-1.70279,5
2553000,0,1,-2.74409,5
2554000,0,1,-2.57891,5
2555000,0,1,-2.58995,5
2556000,0,1,-2.83495,5
2557000,0,1,-0.361514,5
2558000,0,1,-1.35791,5
2559000,0,2,-2.73719,5
2560000,0,1,-0.460936,5
2561000,0,1,-0.310093,5
2562000,0,1,2.51617,5
2563000,0,2,2.38407,5
2564000,0,1,3.43859,5
2565000,0,1,3.10072,5
2566000,0,1,3.00185,5
2567000,0,2,0.639164,5
2568000,0,1,1.35438,5
2569000,1,2,2.50086,5
2570000,1,2,-0.818007,5
2571000,0,1,-0.805351,5
2572000,0,1,-1.22961,5
2573000,0,1,-2.3607,5
2574000,1,1,2.31776,5
2575000,0,1,-0.612433,5
2576000,0,2,1.08971,5
2577000,1,1,1.82175,5
2578000,0,1,0.70108,5
2579000,1,1,0.70108,5
2580000,0,1,1.49008,5
2581000,0,1,0.270566,5
2582000,0,1,0.196175,5
2583000,0,1,2.8722,5
2584000,0,1,3.0857,5
2585000,0,1,0.446569,5
2586000,0,1,1.24241,5
2587000,0,1,2.61193,5
2588000,0,2,4.37944,5
2589000,0,1,-0.0153794,5
2590000,0,1,-0.73488,5
2591000,0,2,2.1894,5
2592000,1,4,0.519867,5
2593000,0,1,2.76113,5
2594000,0,1,0.320796,5
2595000,0,1,-0.488858,5
2596000,0,1,-1.72858,5
2597000,0,1,-0.866482,5
2598000,0,1,-0.866482,5
2599000,0,1,2.92397,5
2600000,1,1,-0.309427,5
2601000,1,2,-0.033276,5
2602000,0,1,1.69149,5
2603000,0,1,1.34627,5
2604000,0,3,1.40533,5
2605000,0,2,1.77512,5
2606000,1,1,2.87311,5
2607000,0,1,1.22658,5
2608000,0,1,1.22658,5
2609000,0,1,-0.262717,5
2610000,1,1,-0.262717,5
2611000,0,2,-1.48238,5
2612000,0,2,-0.808661,5
2613000,0,1,-2.26383,5
2614000,0,1,0.652765,5
2615000,0,1,1.39177,5
2616000,0,1,-2.83496,5
2617000,1,1,0.277125,5
2618000,0,1,0.533012,5
2619000,0,1,0.0671378,5
2620000,0,1,0.424362,5
2621000,0,2,1.91797,5
2622000,0,1,3.65423,5
2623000,0,1,3.4937,5
2624000,0,1,4.70962,5
2625000,0,1,0.928949,5
2626000,1,2,1.97338,5
2627000,0,1,0.858653,5
2628000,0,1,0.789955,5
2629000,0,1,1.15674,5
2630000,0,1,-0.715138,5
2631000,0,1,1.14243,5
2632000,0,2,0.460018,5
2633000,0,2,1.22594,5
2634000,0,2,2.94088,5
2635000,0,2,2.04452,5
2636000,0,2,1.49171,5
2637000,0,2,1.70392,5
2638000,1,1,2.91706,5
2639000,0,1,0.0711251,5
2640000,0,1,2.14604,5
2641000,0,1,-1.09892,5
2642000,0,3,2.34767,5
2643000,0,2,0.155905,5
2644000,0,2,1.48141,5
2645000,0,2,1.48141,5
2646000,0,3,-0.227186,5
2647000,2,2,-1.31414,5
2648000,0,1,1.04291,5
2649000,1,1,0.900315,5
2650000,1,1,1.4872,5
2651000,2,1,0.104871,5
2652000,0,1,3.01301,5
2653000,0,1,1.08799,5
2654000,0,1,2.30502,5
2655000,0,1,1.47489,5
2656000,0,1,0.269313,5
2657000,1,1,0.409656,5
2658000,0,1,-1.10345,5
2659000,0,1,-0.438171,5
2660000,0,2,1.70755,5
2661000,0,1,1.70755,5
2662000,0,1,0.0282411,5
2663000,0,1,1.41398,5
2664000,0,1,2.03651,5
2665000,0,1,2.52322,5
2666000,0,1,2.52322,5
2667000,0,1,2.06389,5
2668000,0,1,1.95657,5
2669000,0,1,1.95657,5
2670000,0,1,1.24453,5
2671000,0,1,0.0740806,5
2672000,0,2,1.16874,5
2673000,0,3,2.10081,5
2674000,0,2,1.12275,5
2675000,0,1,-3.91863,5
2676000,0,1,-0.642392,5
2677000,0,1,-0.294921,5
2678000,0,1,-1.14253,5
2679000,0,1,-1.69333,5
2680000,0,1,0.894008,5
2681000,0,1,0.684386,5
2682000,0,1,0.466919,5
2683000,1,1,-0.196857,5
2684000,0,1,1.41625,5
2685000,0,2,1.29535,5
2686000,0,1,1.29535,5
2687000,0,1,-1.50017,5
2688000,0,2,0.38737,5
2689000,0,1,0.112911,5
2690000,0,3,0.552471,5
2691000,2,1,0.485178,5
2692000,0,1,2.29157,5
2693000,1,1,1.03221,5
2694000,0,1,-0.991703,5
2695000,0,1,0.1816,5
2696000,0,1,-1.14545,5
2697000,0,1,-0.397238,5
2698000,0,1,-1.23172,5
2699000,0,1,0.884113,5
2700000,1,1,-0.427115,5
2701000,0,1,-1.53105,5
2702000,0,1,-1.03601,5
2703000,0,1,-1.17926,5
2704000,0,1,-0.408047,5
2705000,1,1,-2.68193,5
2706000,1,1,-1.46824,5
2707000,1,1,-1.18965,5
2708000,1,1,-0.022453,5
2709000,0,1,-0.829844,5
2710000,0,2,0.0493778,5
2711000,2,1,-1.49484,5
2712000,0,1,-0.1857,5
2713000,0,1,0.639136,5
2714000,1,2,1.92357,5
2715000,0,1,0.677599,5
2716000,0,1,0.753592,5
2717000,0,1,-0.999049,5
2718000,0,1,-1.28977,5
2719000,1,1,-1.0701,5
2720000,0,1,-0.43575,5
2721000,0,1,-2.15867,5
2722000,0,1,-1.18374,5
2723000,0,1,0.589204,5
2724000,1,1,0.703339,5
2725000,0,1,0.225947,5
2726000,0,1,0.130854,5
2727000,1,1,0.922414,5
2728000,0,1,0.713779,5
2729000,0,2,0.713779,5
2730000,0,1,0.253932,5
2731000,0,2,0.935784,5
2732000,0,1,3.12269,5
2733000,0,2,0.965387,5
2734000,0,1,3.41923,5
2735000,0,2,0.244007,5
2736000,0,1,3.78858,5
2737000,0,1,1.20527,5
2738000,1,1,1.7594,5
2739000,0,1,0.0991113,5
2740000,1,1,-0.298905,5
2741000,0,2,0.12306,5
2742000,0,1,0.12306,5
2743000,0,1,-0.323101,5
2744000,0,2,0.85501,5
2745000,1,1,0.201749,5
2746000,0,1,0.505881,5
2747000,0,1,0.778765,5
2748000,0,1,2.2616,5
2749000,0,1,0.433904,5
2750000,1,1,0.32243,5
2751000,0,1,0.32243,5
2752000,0,1,-2.00494,5
2753000,0,1,-1.247,5
2754000,0,1,0.169394,5
2755000,0,1,0.803054,5
2756000,0,2,1.94372,5
2757000,0,2,-0.680167,5
2758000,0,1,0.405914,5
2759000,0,1,-2.20948,5
2760000,0,2,-4.11747,5
2761000,0,1,-0.0325061,5
