generation,rateshifts,jumps,rootstate,jumpvariance
4813000,0,1,0.993587,0
4814000,0,1,-0.184759,0
4815000,1,1,-0.184759,0
4816000,0,1,1.0863,0
4817000,0,1,0.294965,0
4818000,0,1,0.294965,0
4819000,2,1,0.294965,0
4820000,0,1,-0.176344,0
4821000,1,1,0.531858,0
4822000,0,1,1.27149,0
4823000,0,1,1.62107,0
4824000,1,1,-0.168022,0
4825000,0,1,-0.323791,0
4826000,0,1,1.03146,0
4827000,0,1,1.03146,0
4828000,0,1,1.17469,0
4829000,0,2,1.08828,0
4830000,1,1,1.08828,0
4831000,0,1,1.08828,0
4832000,1,1,1.47576,0
4833000,1,1,0.549139,0
4834000,1,1,-0.50375,0
4835000,0,1,0.203223,0
4836000,0,1,0.203223,0
4837000,0,1,0.885462,0
4838000,1,1,1.50639,0
4839000,0,1,1.50639,0
4840000,1,1,1.50639,0
4841000,2,1,0.951678,0
4842000,0,1,2.11853,0
4843000,0,1,1.53318,0
4844000,0,1,-0.33086,0
4845000,3,1,0.0502079,0
4846000,0,1,1.37676,0
4847000,0,1,1.37676,0
4848000,0,1,0.947633,0
4849000,1,1,0.947633,0
4850000,2,1,0.947633,0
4851000,0,1,0.947633,0
4852000,1,1,0.955308,0
4853000,1,1,2.16355,0
4854000,0,1,2.16355,0
4855000,0,1,0.866109,0
4856000,0,1,1.00746,0
4857000,0,1,0.421905,0
4858000,0,1,1.34515,0
4859000,0,1,0.846772,0
4860000,0,1,0.994973,0
4861000,0,3,1.04302,0
4862000,0,1,-0.476909,0
4863000,1,1,0.523233,0
4864000,0,1,-0.233453,0
4865000,2,2,-0.27472,0
4866000,3,2,-0.74613,0
4867000,0,1,-1.21983,0
4868000,1,1,0.112407,0
4869000,0,1,0.362655,0
4870000,0,1,-0.884548,0
4871000,0,1,-0.463475,0
4872000,0,1,0.207485,0
4873000,0,1,0.207485,0
4874000,0,2,1.39361,0
4875000,0,1,1.39361,0
4876000,1,1,-0.385622,0
4877000,1,1,0.813441,0
4878000,0,1,0.813441,0
4879000,0,1,0.346597,0
4880000,0,1,0.732177,0
4881000,0,2,0.407125,0
4882000,1,1,0.407125,0
4883000,2,1,0.969495,0
4884000,0,1,0.427831,0
4885000,1,2,0.189213,0
4886000,1,3,0.189213,0
4887000,1,1,1.18811,0
4888000,0,1,1.18811,0
4889000,0,1,0.659928,0
4890000,0,1,0.706019,0
4891000,0,1,0.0583718,0
4892000,0,3,1.28303,0
4893000,0,1,-0.0730248,0
4894000,0,2,-1.31656,0
4895000,0,1,0.441377,0
4896000,2,3,0.153869,0
4897000,1,1,0.962565,0
4898000,2,1,1.12939,0
4899000,0,1,1.63994,0
4900000,1,1,1.00476,0
4901000,1,1,1.00476,0
4902000,0,2,0.408399,0
4903000,1,2,2.11749,0
4904000,0,1,1.86065,0
4905000,0,2,0.777167,0
4906000,0,1,0.561003,0
4907000,0,1,0.535506,0
4908000,0,1,0.868212,0
4909000,1,1,0.468606,0
4910000,0,1,0.391888,0
4911000,0,1,2.22389,0
4912000,1,1,1.80082,0
4913000,2,1,1.79439,0
4914000,1,1,1.39212,0
4915000,1,1,1.15007,0
4916000,0,1,1.70159,0
4917000,0,1,1.45737,0
4918000,1,2,1.45737,0
4919000,0,1,1.83459,0
4920000,1,1,2.0953,0
4921000,0,1,1.0054,0
4922000,0,1,1.54826,0
4923000,1,2,0.795934,0
4924000,0,1,1.8174,0
4925000,0,2,2.8343,0
4926000,1,2,1.24447,0
4927000,1,2,1.4589,0
4928000,0,2,1.4589,0
4929000,2,2,0.51566,0
4930000,0,2,0.149533,0
4931000,0,2,0.374591,0
4932000,0,1,-0.402267,0
4933000,2,1,1.30189,0
4934000,0,1,0.0889983,0
4935000,1,1,0.91006,0
4936000,0,1,0.91006,0
4937000,1,1,0.517732,0
4938000,0,1,0.517732,0
4939000,0,1,-0.618676,0
4940000,0,1,0.604129,0
4941000,0,1,-0.195239,0
4942000,0,1,-0.0439665,0
4943000,0,1,-0.549481,0
4944000,0,1,-0.549481,0
4945000,1,1,1.20241,0
4946000,1,1,1.40836,0
4947000,0,2,0.380244,0
4948000,0,1,1.23807,0
4949000,2,1,0.0398553,0
4950000,1,1,1.56946,0
4951000,0,1,0.807671,0
4952000,0,1,1.62553,0
4953000,0,1,0.750849,0
4954000,1,1,0.750849,0
4955000,2,1,1.37709,0
4956000,0,1,-0.0124596,0
4957000,0,1,-0.0124596,0
4958000,0,1,-0.0124596,0
4959000,0,1,-0.359242,0
4960000,2,1,-0.868249,0
4961000,2,4,0.248426,0
4962000,0,3,0.248426,0
4963000,4,2,1.52263,0
4964000,0,2,-0.0576478,0
4965000,0,2,0.839314,0
4966000,1,2,-0.522857,0
4967000,1,2,-0.347952,0
4968000,1,1,-0.347952,0
4969000,1,1,-0.339168,0
4970000,0,1,0.969151,0
4971000,0,1,0.496478,0
4972000,0,1,0.496478,0
4973000,0,1,-0.141133,0
4974000,0,1,0.441368,0
4975000,2,2,0.441368,0
4976000,1,1,0.371609,0
4977000,0,1,0.371609,0
4978000,0,2,0.0526685,0
4979000,0,1,0.0526685,0
4980000,0,2,0.069211,0
4981000,3,3,-0.776763,0
4982000,0,1,-1.31306,0
4983000,2,2,-1.36277,0
4984000,0,1,0.262523,0
4985000,0,1,-0.360388,0
4986000,0,1,0.0277628,0
4987000,0,1,0.0277628,0
4988000,0,1,0.581376,0
4989000,1,1,1.18559,0
4990000,1,1,1.34224,0
4991000,1,1,-0.263449,0
4992000,1,1,0.440253,0
4993000,0,1,1.57084,0
4994000,0,1,1.57084,0
4995000,0,1,0.999213,0
4996000,1,1,1.311,0
4997000,0,1,1.18713,0
4998000,0,1,1.18713,0
4999000,0,1,0.581233,0
5000000,2,1,2.37873,0
5001000,0,1,-1.55837,0
5002000,0,1,-1.80486,0
5003000,0,2,-0.185093,0
5004000,0,1,-0.0654468,0
5005000,0,2,-1.62016,0
5006000,0,1,1.09026,0
5007000,0,1,1.17988,0
5008000,0,1,0.574549,0
5009000,0,1,0.574549,0
5010000,1,1,0.574549,0
5011000,0,1,0.574549,0
5012000,0,1,0.982391,0
5013000,0,1,0.982391,0
5014000,0,1,1.41195,0
5015000,1,1,1.42224,0
5016000,1,1,0.299044,0
5017000,2,1,-0.0720465,0
5018000,0,1,-0.771867,0
5019000,0,2,-0.275635,0
5020000,1,1,-0.275635,0
5021000,1,1,-0.0397222,0
5022000,0,1,1.23238,0
5023000,0,2,-0.116149,0
5024000,0,2,-0.0797159,0
5025000,0,2,0.391996,0
5026000,0,2,0.20807,0
5027000,0,1,0.149068,0
5028000,0,1,-0.809781,0
5029000,0,1,1.30747,0
5030000,0,1,-0.0914975,0
5031000,0,1,1.3004,0
5032000,0,1,1.09676,0
5033000,0,1,1.09676,0
5034000,0,1,1.09676,0
5035000,0,1,1.92249,0
5036000,3,1,1.04809,0
5037000,1,1,1.04809,0
5038000,0,1,1.05531,0
5039000,1,1,0.332179,0
5040000,0,1,0.332179,0
5041000,0,1,0.731762,0
5042000,0,1,1.60587,0
5043000,0,1,0.976124,0
5044000,1,1,0.956659,0
5045000,0,1,0.646319,0
5046000,1,3,0.14736,0
5047000,0,1,1.56451,0
5048000,0,1,-0.752043,0
5049000,1,1,0.978654,0
5050000,2,1,0.871002,0
5051000,1,1,0.275819,0
5052000,2,1,0.176352,0
5053000,2,1,0.176352,0
5054000,2,3,0.910193,0
5055000,3,1,0.0881364,0
5056000,1,2,0.0881364,0
5057000,0,1,0.0881364,0
5058000,0,1,1.05021,0
5059000,1,1,0.645051,0
5060000,0,1,-0.447456,0
5061000,2,1,-0.447456,0
5062000,1,2,-0.447456,0
5063000,0,1,-0.105353,0
5064000,0,1,-0.105353,0
5065000,2,2,-0.105353,0
5066000,0,1,-0.606096,0
5067000,3,2,-1.65137,0
5068000,2,2,-1.11941,0
5069000,2,2,0.0390339,0
5070000,0,2,0.580188,0
5071000,0,2,1.84809,0
5072000,2,1,1.77939,0
5073000,3,2,0.720247,0
5074000,0,2,0.804632,0
5075000,1,1,-0.0179554,0
5076000,1,1,-0.0179554,0
5077000,0,1,-1.05583,0
5078000,1,2,-0.973533,0
5079000,0,2,-0.248293,0
5080000,1,3,-0.248293,0
5081000,0,3,-0.0041428,0
5082000,0,2,-0.000963554,0
5083000,1,3,-0.150406,0
5084000,0,3,-0.586396,0
5085000,1,1,0.777819,0
5086000,0,1,-0.41316,0
5087000,0,2,-0.818147,0
5088000,0,1,-0.698146,0
5089000,0,1,-0.51101,0
5090000,0,1,-0.3676,0
5091000,0,1,-0.654035,0
5092000,0,2,-0.678181,0
5093000,1,1,-1.31168,0
5094000,0,1,-1.01503,0
5095000,1,1,-1.06179,0
5096000,0,2,-0.243255,0
5097000,0,1,-1.61458,0
5098000,0,1,-1.33849,0
5099000,0,1,-1.32002,0
5100000,0,1,-0.326148,0
5101000,2,1,-0.407901,0
5102000,1,1,0.102116,0
5103000,1,1,-1.0131,0
5104000,3,1,0.227128,0
5105000,1,1,0.42466,0
5106000,1,2,0.829974,0
5107000,1,1,0.136674,0
5108000,2,1,0.136674,0
5109000,0,1,0.798924,0
5110000,0,1,-0.99982,0
5111000,2,1,-0.99982,0
5112000,1,1,0.209042,0
5113000,1,1,0.57092,0
5114000,2,2,0.498963,0
5115000,1,1,0.928191,0
5116000,0,1,-0.854931,0
5117000,0,1,-0.976281,0
5118000,0,1,0.821094,0
5119000,1,1,0.821094,0
5120000,0,1,-0.677991,0
5121000,4,1,-0.677991,0
5122000,1,1,0.383409,0
5123000,1,1,0.774471,0
5124000,1,2,0.0626583,0
5125000,0,2,0.122697,0
5126000,0,1,0.277569,0
5127000,0,1,0.371267,0
5128000,1,2,-0.155424,0
5129000,0,1,0.705265,0
5130000,1,1,0.103045,0
5131000,0,2,0.0279512,0
5132000,0,1,1.70725,0
5133000,0,1,1.2158,0
5134000,0,1,1.77872,0
5135000,0,1,1.1673,0
5136000,0,1,1.59939,0
5137000,0,1,0.350984,0
5138000,1,1,0.350984,0
5139000,0,1,-0.476796,0
5140000,1,1,0.00393082,0
5141000,0,1,-0.14183,0
5142000,0,1,0.525543,0
5143000,0,1,-0.326078,0
5144000,3,1,-0.244645,0
5145000,0,1,0.125232,0
5146000,0,1,0.789249,0
5147000,4,1,1.15967,0
5148000,1,3,1.15967,0
5149000,0,1,0.332223,0
5150000,0,1,1.73862,0
5151000,0,1,0.313338,0
5152000,1,1,0.313338,0
5153000,1,1,0.313338,0
5154000,2,1,0.287506,0
5155000,1,1,0.287506,0
5156000,0,1,-0.362252,0
5157000,1,1,0.319821,0
5158000,2,1,-0.219305,0
5159000,1,2,-0.219305,0
5160000,0,1,0.643031,0
5161000,1,1,0.240299,0
5162000,1,1,0.0403586,0
5163000,0,1,-0.0253785,0
5164000,0,1,0.982796,0
5165000,0,1,0.632347,0
5166000,2,1,-0.171801,0
5167000,0,1,-0.171801,0
5168000,0,1,1.28757,0
5169000,1,1,0.33813,0
5170000,0,1,0.424943,0
5171000,0,2,1.34801,0
5172000,1,1,0.117827,0
5173000,0,1,0.117827,0
5174000,0,1,0.874014,0
5175000,1,1,0.874014,0
5176000,1,1,-0.617597,0
5177000,0,1,0.187581,0
5178000,0,1,0.180077,0
5179000,1,1,0.180077,0
5180000,0,1,0.180077,0
5181000,0,1,0.260345,0
5182000,0,1,-0.106786,0
5183000,0,1,-0.63946,0
5184000,0,1,-1.11162,0
5185000,0,1,-0.853708,0
5186000,1,1,-0.853708,0
5187000,0,1,-0.853708,0
5188000,1,2,0.264577,0
5189000,0,1,0.121616,0
5190000,0,1,0.121616,0
5191000,0,1,0.814583,0
5192000,0,1,2.1068,0
5193000,1,1,1.76085,0
5194000,1,1,1.93302,0
5195000,0,1,1.00403,0
5196000,1,1,1.00403,0
5197000,0,1,2.12484,0
5198000,0,1,0.790961,0
5199000,0,1,0.0854598,0
5200000,0,1,1.12999,0
5201000,0,2,1.12999,0
5202000,1,1,1.12999,0
5203000,1,1,0.39423,0
5204000,1,1,0.39423,0
5205000,1,1,1.70185,0
5206000,1,1,0.874127,0
5207000,1,2,1.5503,0
5208000,0,1,1.06316,0
5209000,0,1,1.06316,0
5210000,0,1,1.10621,0
5211000,0,1,0.98573,0
5212000,3,1,0.640651,0
5213000,2,2,0.479311,0
5214000,1,1,0.707487,0
5215000,2,1,1.5847,0
5216000,1,1,0.0073379,0
5217000,2,2,1.53213,0
5218000,0,1,0.0899159,0
5219000,0,1,0.0899159,0
5220000,1,1,0.0899159,0
5221000,1,1,0.113394,0
5222000,0,1,0.113394,0
5223000,0,1,0.113394,0
5224000,0,1,-0.500987,0
5225000,1,1,1.14694,0
5226000,1,2,1.46877,0
5227000,0,1,1.69509,0
5228000,0,1,0.746827,0
5229000,1,1,0.328005,0
5230000,0,1,1.61536,0
5231000,0,1,0.567152,0
5232000,0,1,0.567152,0
5233000,0,2,0.601657,0
5234000,0,1,0.601657,0
5235000,0,1,-0.316009,0
5236000,1,1,0.389948,0
5237000,1,1,-0.442154,0
5238000,0,1,-0.287059,0
5239000,0,1,1.74551,0
5240000,0,1,1.33552,0
5241000,0,1,1.33552,0
5242000,0,1,1.67189,0
5243000,0,1,1.04193,0
5244000,0,1,-1.05764,0
5245000,0,1,-0.966156,0
5246000,0,1,0.88396,0
5247000,0,1,-0.428613,0
5248000,1,1,1.65728,0
5249000,0,1,2.14936,0
5250000,0,1,1.29601,0
5251000,0,1,-0.742777,0
5252000,0,1,-0.321535,0
5253000,1,1,-0.592686,0
5254000,0,1,-1.98148,0
5255000,0,1,0.437798,0
5256000,1,1,0.775075,0
5257000,0,1,0.333047,0
5258000,1,1,0.333047,0
5259000,0,1,0.0800778,0
5260000,0,1,-0.521403,0
5261000,0,1,-0.521403,0
5262000,0,1,-0.521403,0
5263000,1,1,-0.521403,0
5264000,0,1,-0.0768437,0
5265000,1,1,1.0985,0
5266000,1,2,-0.728372,0
5267000,1,1,-0.239106,0
5268000,0,1,-0.655802,0
5269000,1,1,1.25721,0
5270000,1,1,1.25721,0
5271000,3,1,0.686772,0
5272000,1,1,-0.158542,0
5273000,0,1,-1.47112,0
5274000,0,1,0.956816,0
5275000,0,2,0.712715,0
5276000,1,1,-0.172804,0
5277000,1,1,-0.530234,0
5278000,1,1,-0.884097,0
5279000,1,2,0.598581,0
5280000,0,1,-0.736574,0
5281000,0,1,-2.06395,0
5282000,0,1,-1.26131,0
5283000,1,1,0.516024,0
5284000,3,1,0.0801741,0
5285000,0,1,0.875611,0
5286000,1,1,-1.08777,0
5287000,1,1,1.66944,0
5288000,0,1,0.150032,0
5289000,0,1,0.150032,0
5290000,0,1,-0.709881,0
5291000,0,1,-1.32101,0
5292000,0,2,-0.465019,0
5293000,1,2,0.397649,0
5294000,1,1,0.736252,0
5295000,1,1,0.300576,0
5296000,1,1,0.300576,0
5297000,1,1,0.294994,0
5298000,2,1,1.47844,0
5299000,0,2,0.579148,0
5300000,0,1,-0.0511036,0
5301000,0,1,-0.306625,0
5302000,0,1,-1.81599,0
5303000,0,1,-0.606751,0
5304000,0,1,-0.986231,0
5305000,0,1,-1.92378,0
5306000,1,1,0.443286,0
5307000,0,1,0.001581,0
5308000,0,1,1.14125,0
5309000,1,1,0.920726,0
5310000,0,1,0.342707,0
5311000,1,1,-0.516894,0
5312000,0,1,0.834681,0
5313000,1,1,-2.15705,0
5314000,0,1,-0.0935386,0
5315000,1,1,-0.952493,0
5316000,1,1,0.403616,0
5317000,1,1,1.23298,0
5318000,1,1,0.593732,0
5319000,0,1,-1.46789,0
5320000,0,1,-0.977597,0
5321000,0,1,0.929678,0
5322000,0,1,-0.431961,0
5323000,0,1,-0.750319,0
5324000,0,1,-1.09585,0
5325000,2,1,2.77958,0
5326000,5,2,2.77958,0
5327000,1,1,1.48757,0
5328000,0,1,1.49513,0
5329000,1,1,-0.324723,0
5330000,0,1,1.29636,0
5331000,0,1,0.720582,0
5332000,2,2,0.720582,0
5333000,0,1,3.28699,0
5334000,0,1,1.75796,0
5335000,4,1,3.78234,0
5336000,1,1,2.56657,0
5337000,2,1,2.48959,0
5338000,1,1,2.9375,0
5339000,0,2,0.00565436,0
5340000,2,1,-0.600115,0
5341000,0,1,0.917763,0
5342000,0,1,1.18392,0
5343000,0,1,0.30057,0
5344000,1,1,1.47078,0
5345000,0,1,1.84495,0
5346000,0,1,-0.416691,0
5347000,0,1,-0.416691,0
5348000,0,1,-0.416691,0
5349000,1,1,-0.340684,0
5350000,1,1,-0.340684,0
5351000,0,1,-1.15776,0
5352000,1,1,-0.855837,0
5353000,0,1,-1.83991,0
5354000,1,1,-1.36771,0
5355000,0,1,1.67979,0
5356000,0,1,0.764858,0
5357000,0,1,0.0600956,0
5358000,0,1,2.36188,0
5359000,0,2,1.8443,0
5360000,2,2,0.109521,0
5361000,0,1,0.109521,0
5362000,0,2,0.109521,0
5363000,0,1,-1.23064,0
5364000,1,1,1.28934,0
5365000,0,1,-0.0416188,0
5366000,2,1,-1.39009,0
5367000,3,1,1.15467,0
5368000,2,2,0.429361,0
5369000,0,1,0.464853,0
5370000,1,1,0.916054,0
5371000,0,1,-0.990855,0
5372000,0,1,-0.330507,0
5373000,0,1,-0.270831,0
5374000,0,1,-1.66213,0
5375000,0,1,-2.63574,0
5376000,2,1,-0.821546,0
5377000,1,1,-1.08412,0
5378000,0,1,-1.08412,0
5379000,0,1,-1.90998,0
5380000,0,1,-1.22406,0
5381000,0,1,-0.85155,0
5382000,0,1,-1.91151,0
5383000,0,2,-1.20732,0
5384000,0,1,0.97985,0
5385000,1,2,0.978526,0
5386000,0,1,0.3335,0
5387000,0,1,-0.188426,0
5388000,3,1,1.31858,0
5389000,1,1,2.80234,0
5390000,1,1,2.22064,0
5391000,3,1,3.02257,0
5392000,1,1,3.46874,0
5393000,1,1,0.895208,0
5394000,2,2,0.373069,0
5395000,0,1,2.07678,0
5396000,0,2,1.10779,0
5397000,0,1,1.88468,0
5398000,0,1,-1.57755,0
5399000,1,1,-0.149348,0
5400000,0,1,0.652333,0
5401000,0,1,1.34929,0
5402000,0,2,-1.69818,0
5403000,1,1,0.924217,0
5404000,0,1,-1.31325,0
5405000,1,1,-1.35367,0
5406000,0,2,-0.215937,0
5407000,0,1,-0.537514,0
5408000,0,1,-0.537514,0
5409000,0,1,0.561586,0
5410000,0,1,-0.429925,0
5411000,0,1,-0.221607,0
5412000,0,1,-0.295854,0
5413000,0,2,0.646204,0
5414000,0,1,0.685973,0
5415000,3,1,2.51528,0
5416000,1,2,0.642633,0
5417000,0,1,2.7837,0
5418000,0,1,-0.146018,0
5419000,0,1,2.59839,0
5420000,0,1,-0.461374,0
5421000,0,1,1.05254,0
5422000,0,1,0.786926,0
5423000,0,1,0.487147,0
5424000,2,1,1.11319,0
5425000,0,2,-0.12898,0
5426000,0,1,-0.318853,0
5427000,1,2,-0.318853,0
5428000,1,1,0.537485,0
5429000,0,1,0.718308,0
5430000,0,1,0.306245,0
5431000,1,1,2.39964,0
5432000,0,4,-0.436762,0
5433000,1,2,1.26966,0
5434000,0,1,0.22285,0
5435000,0,1,2.59431,0
5436000,0,1,2.27463,0
5437000,0,1,2.27463,0
5438000,0,1,1.23969,0
5439000,1,1,1.23969,0
5440000,1,1,-0.357649,0
5441000,0,1,0.105502,0
5442000,0,1,0.238387,0
5443000,0,1,0.238387,0
5444000,1,1,0.668624,0
5445000,0,1,1.29403,0
5446000,1,2,1.29403,0
5447000,0,1,-0.204434,0
5448000,3,1,1.1625,0
5449000,2,1,1.58974,0
5450000,0,1,1.2478,0
5451000,1,1,0.454833,0
5452000,0,1,-0.215341,0
5453000,0,1,-0.215341,0
5454000,1,2,-1.29528,0
5455000,0,1,-0.199492,0
5456000,2,2,-0.199492,0
5457000,0,1,0.824434,0
5458000,0,1,0.298039,0
5459000,1,1,0.0950004,0
5460000,0,1,-0.2463,0
5461000,1,1,-0.2463,0
5462000,0,1,0.458695,0
5463000,0,1,0.224776,0
5464000,1,1,0.800459,0
5465000,0,1,-0.586371,0
5466000,0,1,-2.25546,0
5467000,4,2,-0.520685,0
5468000,0,1,-0.303959,0
5469000,1,1,0.596436,0
5470000,0,1,1.12361,0
5471000,0,1,1.12361,0
5472000,1,1,-1.5569,0
5473000,0,1,-0.852445,0
5474000,1,1,-1.37154,0
5475000,0,1,-2.56334,0
5476000,0,1,-0.000173819,0
5477000,0,1,1.39538,0
5478000,0,1,-1.23488,0
5479000,0,1,1.48023,0
5480000,0,1,1.65697,0
5481000,0,1,1.47012,0
5482000,1,1,-1.29303,0
5483000,2,1,-0.0692068,0
5484000,1,1,-0.0703039,0
5485000,1,1,2.03313,0
5486000,0,1,0.508196,0
5487000,1,2,1.05855,0
5488000,1,1,0.674074,0
5489000,4,1,-0.620547,0
5490000,0,1,-0.751721,0
5491000,2,1,-0.751982,0
5492000,0,1,-0.751982,0
5493000,0,1,-0.727536,0
5494000,2,1,-0.983003,0
5495000,0,1,-0.0588632,0
5496000,0,1,1.32197,0
5497000,0,1,1.32197,0
5498000,0,1,1.32197,0
5499000,0,1,1.98237,0
5500000,0,1,0.125444,0
5501000,0,1,1.49562,0
5502000,0,1,1.02837,0
5503000,0,1,-0.168559,0
5504000,0,1,1.71329,0
5505000,0,2,1.71329,0
5506000,0,1,-0.148503,0
5507000,0,1,-0.966529,0
5508000,2,1,2.35945,0
5509000,1,1,2.43291,0
5510000,0,1,-0.253329,0
5511000,1,1,1.78537,0
5512000,2,1,0.937664,0
5513000,0,1,-1.58214,0
5514000,0,1,0.264601,0
5515000,1,1,1.49756,0
5516000,0,2,0.320987,0
5517000,0,1,2.03693,0
5518000,0,1,1.42432,0
5519000,0,1,1.42432,0
5520000,0,1,0.90681,0
5521000,0,4,0.633627,0
5522000,0,1,0.633627,0
5523000,1,1,1.41372,0
5524000,0,1,2.37154,0
5525000,2,1,1.5934,0
5526000,0,1,1.91139,0
5527000,0,1,1.86191,0
5528000,0,1,1.40482,0
5529000,1,1,1.40482,0
5530000,1,1,-0.0935773,0
5531000,0,2,-0.0192639,0
5532000,0,1,2.33643,0
5533000,0,1,2.01631,0
5534000,1,1,0.654628,0
5535000,0,1,1.4732,0
5536000,0,1,2.24381,0
5537000,0,1,2.03278,0
5538000,1,1,2.67877,0
5539000,0,2,0.897459,0
5540000,1,2,1.73284,0
5541000,0,2,1.06362,0
5542000,3,2,0.781528,0
5543000,2,3,1.52261,0
5544000,0,2,-0.372156,0
5545000,0,2,-0.92869,0
5546000,1,2,0.862083,0
5547000,0,2,0.457542,0
5548000,1,2,1.69308,0
5549000,1,2,1.69308,0
5550000,0,2,2.4271,0
5551000,0,2,2.24054,0
5552000,1,2,2.24054,0
5553000,0,2,2.24054,0
5554000,0,4,1.97989,0
5555000,1,2,1.97989,0
5556000,1,3,1.1183,0
5557000,1,4,1.9489,0
5558000,0,3,1.23277,0
5559000,1,3,2.03034,0
5560000,0,5,1.79407,0
5561000,2,4,0.390981,0
5562000,2,3,3.31154,0
5563000,0,2,2.67118,0
5564000,0,2,1.23462,0
5565000,0,2,1.23462,0
5566000,1,2,1.81619,0
5567000,0,2,1.24674,0
5568000,0,2,2.73624,0
5569000,0,1,2.44214,0
5570000,0,1,1.60666,0
5571000,0,1,0.542443,0
5572000,3,1,2.36159,0
5573000,1,1,-0.223806,0
5574000,0,1,2.98052,0
5575000,1,1,2.54615,0
5576000,1,1,2.06217,0
5577000,1,1,1.78641,0
5578000,1,1,1.61142,0
5579000,0,1,1.6174,0
5580000,0,1,3.06833,0
5581000,1,1,1.31024,0
5582000,0,1,-0.190754,0
5583000,2,1,-0.190754,0
5584000,2,1,-0.0726381,0
5585000,1,1,0.771142,0
5586000,4,1,0.616982,0
5587000,2,4,0.451474,0
5588000,1,2,-0.288794,0
5589000,0,1,-0.340803,0
5590000,0,1,0.0824482,0
5591000,0,1,1.2753,0
5592000,0,1,0.419575,0
5593000,0,1,2.23219,0
5594000,1,1,2.23219,0
5595000,5,1,1.64352,0
5596000,1,1,1.64352,0
5597000,2,1,0.720844,0
5598000,1,2,1.80338,0
5599000,1,2,2.36269,0
5600000,1,1,-0.19518,0
5601000,1,1,1.25333,0
5602000,0,1,1.59067,0
5603000,2,1,3.94016,0
5604000,1,1,1.83116,0
5605000,0,1,1.01459,0
5606000,1,3,1.01459,0
5607000,0,1,1.70424,0
5608000,0,1,0.382608,0
5609000,0,1,0.394245,0
5610000,0,2,0.117565,0
5611000,0,1,1.33876,0
5612000,1,2,-0.292425,0
5613000,0,1,1.97249,0
5614000,0,1,1.93764,0
5615000,1,1,0.724445,0
5616000,2,1,0.966588,0
5617000,2,1,0.771301,0
5618000,3,1,2.10395,0
5619000,3,1,1.33497,0
5620000,4,2,1.68851,0
5621000,5,3,1.68851,0
5622000,5,2,-0.314051,0
5623000,2,1,0.418075,0
5624000,0,1,0.980565,0
5625000,0,1,0.354974,0
5626000,0,1,2.07119,0
5627000,0,2,1.6346,0
5628000,0,1,2.6491,0
5629000,0,1,2.83803,0
5630000,0,1,2.83803,0
5631000,1,2,0.269587,0
5632000,0,1,0.648722,0
5633000,0,1,0.0215383,0
5634000,0,1,1.15613,0
5635000,0,3,0.545484,0
5636000,1,2,0.826279,0
5637000,0,1,1.48086,0
5638000,1,1,1.48086,0
5639000,2,2,-0.326058,0
5640000,0,1,1.63165,0
5641000,0,1,0.447662,0
5642000,1,1,0.447662,0
5643000,0,1,1.71283,0
5644000,0,1,1.69195,0
5645000,1,1,2.65344,0
5646000,0,1,1.04983,0
5647000,1,1,2.28985,0
5648000,1,1,1.17297,0
5649000,1,1,1.67505,0
5650000,0,2,1.67505,0
5651000,0,2,1.38759,0
5652000,1,2,0.742315,0
5653000,1,2,0.257123,0
5654000,1,2,0.0445515,0
5655000,1,2,0.120692,0
5656000,2,1,-0.0536856,0
5657000,0,1,-0.0536856,0
5658000,0,1,-0.193763,0
5659000,2,1,1.29211,0
5660000,0,1,-0.0942928,0
5661000,0,1,0.969118,0
5662000,0,1,0.837308,0
5663000,0,1,-1.52793,0
5664000,1,1,-2.07155,0
5665000,0,1,0.971329,0
5666000,0,1,0.0287576,0
5667000,1,1,0.177429,0
5668000,0,1,0.0706594,0
5669000,0,1,0.465739,0
5670000,0,1,2.47635,0
5671000,0,2,-0.935822,0
5672000,1,1,-0.0210345,0
5673000,0,1,-1.20095,0
5674000,0,2,-0.0444714,0
5675000,1,1,-1.14779,0
5676000,0,1,-1.05597,0
5677000,0,2,-0.109325,0
5678000,0,2,-0.639322,0
5679000,0,1,-0.0668752,0
5680000,0,1,-0.230347,0
5681000,0,1,0.203924,0
5682000,0,1,0.705983,0
5683000,0,1,-1.65994,0
5684000,0,1,0.704209,0
5685000,0,1,-0.297618,0
5686000,1,1,-0.0285012,0
5687000,0,1,1.03528,0
5688000,0,1,1.03528,0
5689000,0,1,-0.292345,0
5690000,1,1,-0.515366,0
5691000,0,1,0.985593,0
5692000,1,1,-0.617646,0
5693000,1,2,-0.282561,0
5694000,1,1,-0.282561,0
5695000,4,2,-0.282561,0
5696000,3,2,-0.139014,0
5697000,1,2,0.305176,0
5698000,1,1,-0.286109,0
5699000,1,1,-0.770349,0
5700000,1,2,0.0912148,0
5701000,0,1,0.850957,0
5702000,1,1,0.580187,0
5703000,0,1,-0.542153,0
5704000,0,1,-0.516236,0
5705000,2,1,-1.14216,0
5706000,0,1,-1.41383,0
5707000,3,1,0.765329,0
5708000,0,3,0.980387,0
5709000,0,1,0.104935,0
5710000,1,1,0.611516,0
5711000,2,1,0.82057,0
5712000,1,1,0.360803,0
5713000,0,1,-0.615721,0
5714000,0,1,-0.615721,0
5715000,0,2,-0.162323,0
5716000,1,1,-0.476884,0
5717000,0,1,-1.70609,0
5718000,2,1,0.0871725,0
5719000,3,2,-0.657815,0
